Date,Season,Opp,eFG%,TOV%,ORB%,FT%,Opp_eFG%,Opp_TOV%,Opp_ORB%,Opp_FT%,Source_File
2025-02-08,2024-2025,Richmond,0.528,0.061614294516327786,0.3333333333333333,0.2830188679245283,0.538,0.08261731658955716,0.18518518518518517,0.07692307692307693,davidson.csv
2025-02-12,2024-2025,Massachusetts,0.54,0.10689470871191875,0.3333333333333333,0.16129032258064516,0.442,0.07556675062972291,0.3157894736842105,0.10144927536231885,davidson.csv
2025-02-15,2024-2025,George Washington,0.491,0.1790633608815427,0.25925925925925924,0.2830188679245283,0.573,0.15616127200454288,0.13636363636363635,0.3958333333333333,davidson.csv
2025-02-18,2024-2025,Loyola Chicago,0.44,0.11473737888832229,0.28205128205128205,0.3103448275862069,0.516,0.11261261261261261,0.3783783783783784,0.19047619047619047,davidson.csv
2025-02-22,2024-2025,Fordham,0.543,0.13826043237807945,0.23333333333333334,0.29310344827586204,0.484,0.15799708313077296,0.2564102564102564,0.109375,davidson.csv
2025-02-25,2024-2025,Saint Louis,0.448,0.09003601440576231,0.2,0.06896551724137931,0.5,0.16129032258064516,0.26666666666666666,0.03636363636363636,davidson.csv
2025-02-28,2024-2025,VCU,0.423,0.14392630972941853,0.24242424242424243,0.23076923076923078,0.566,0.11817226890756304,0.46153846153846156,0.18032786885245902,davidson.csv
2025-03-05,2024-2025,Loyola Chicago,0.5,0.16422435573521982,0.1935483870967742,0.2,0.612,0.14550264550264552,0.14285714285714285,0.1896551724137931,davidson.csv
2025-03-08,2024-2025,St. Bonaventure,0.5,0.1355421686746988,0.06896551724137931,0.1509433962264151,0.473,0.10057471264367816,0.22580645161290322,0.19642857142857142,davidson.csv
2025-03-12,2024-2025,Richmond,0.552,0.1349730053989202,0.07142857142857142,0.3333333333333333,0.519,0.14740566037735847,0.16666666666666666,0.18867924528301888,davidson.csv
2025-03-13,2024-2025,Saint Louis,0.523,0.11591962905718702,0.22857142857142856,0.09090909090909091,0.686,0.1897018970189702,0.17391304347826086,0.2549019607843137,davidson.csv
2023-11-06,2023-2024,SIU Edwardsville,0.469,0.14775413711583923,0.21428571428571427,0.375,0.37,0.17492711370262393,0.18181818181818182,0.2,dayton.csv
2023-11-10,2023-2024,Northwestern,0.692,0.24752475247524752,0.16666666666666666,0.3076923076923077,0.519,0.08849557522123894,0.35714285714285715,0.3018867924528302,dayton.csv
2023-11-16,2023-2024,Louisiana State,0.491,0.1321353065539112,0.3235294117647059,0.26785714285714285,0.602,0.2050380785002929,0.17391304347826086,0.16326530612244897,dayton.csv
2023-11-17,2023-2024,St. John's (NY),0.58,0.13867876954109937,0.23333333333333334,0.4107142857142857,0.54,0.16682554814108674,0.36363636363636365,0.22580645161290322,dayton.csv
2023-11-19,2023-2024,Houston,0.447,0.16912669126691268,0.2,0.2765957446808511,0.492,0.0827357970215113,0.43333333333333335,0.1111111111111111,dayton.csv
2023-11-24,2023-2024,Youngstown State,0.608,0.1135718341851221,0.1875,0.29411764705882354,0.516,0.09668508287292817,0.12121212121212122,0.09836065573770492,dayton.csv
2023-11-29,2023-2024,SMU,0.569,0.22408963585434172,0.37037037037037035,0.13725490196078433,0.452,0.16348088531187124,0.41935483870967744,0.09523809523809523,dayton.csv
2023-12-02,2023-2024,Grambling State,0.625,0.16574585635359115,0.44,0.10714285714285714,0.322,0.11204481792717086,0.3142857142857143,0.13559322033898305,dayton.csv
2023-12-06,2023-2024,UNLV,,,,,,,,,dayton.csv
2023-12-09,2023-2024,Troy,0.618,0.14705882352941177,0.3333333333333333,0.2545454545454545,0.492,0.1425609123898393,0.2571428571428571,0.18333333333333332,dayton.csv
2023-12-16,2023-2024,Cincinnati,0.551,0.0879765395894428,0.20833333333333334,0.5714285714285714,0.411,0.0697350069735007,0.4,0.1095890410958904,dayton.csv
2023-12-20,2023-2024,Oakland,0.645,0.028506271379703536,0.3,0.1774193548387097,0.5,0.09864712514092445,0.25806451612903225,0.11666666666666667,dayton.csv
2023-12-30,2023-2024,Longwood,0.637,0.07822277847309136,0.14814814814814814,0.2549019607843137,0.492,0.09552401746724891,0.34375,0.14754098360655737,dayton.csv
2024-01-03,2023-2024,Davidson,0.567,0.16286644951140064,0.2413793103448276,0.25,0.481,0.19220208676551345,0.21212121212121213,0.12962962962962962,dayton.csv
2024-01-07,2023-2024,Massachusetts,0.489,0.16359309934562757,0.20689655172413793,0.3829787234042553,0.386,0.09925558312655088,0.43902439024390244,0.13636363636363635,dayton.csv
2024-01-12,2023-2024,Duquesne,0.538,0.1964379256155055,0.38461538461538464,0.2830188679245283,0.468,0.16839378238341968,0.2727272727272727,0.06451612903225806,dayton.csv
2024-01-16,2023-2024,Saint Louis,0.5,0.1070090957731407,0.2972972972972973,0.2962962962962963,0.47,0.12645422357106728,0.2564102564102564,0.045454545454545456,dayton.csv
2024-01-20,2023-2024,Rhode Island,0.695,0.02865329512893983,0.25925925925925924,0.23728813559322035,0.472,0.15294771968854282,0.25,0.22641509433962265,dayton.csv
2024-01-23,2023-2024,La Salle,0.518,0.11675423234092235,0.14285714285714285,0.12280701754385964,0.424,0.11560693641618497,0.22580645161290322,0.06779661016949153,dayton.csv
2024-01-27,2023-2024,Richmond,0.424,0.13959390862944163,0.2857142857142857,0.23728813559322035,0.418,0.09308510638297872,0.1891891891891892,0.41818181818181815,dayton.csv
2024-01-30,2023-2024,George Washington,0.583,0.10660980810234541,0.2,0.21666666666666667,0.362,0.11045655375552282,0.24390243902439024,0.2153846153846154,dayton.csv
2024-02-02,2023-2024,St. Bonaventure,0.52,0.08600917431192662,0.26666666666666666,0.45098039215686275,0.5,0.07944915254237289,0.3333333333333333,0.07575757575757576,dayton.csv
2024-02-06,2023-2024,Saint Joseph's,0.672,0.1506024096385542,0.32,0.27586206896551724,0.586,0.15090543259557346,0.2857142857142857,0.0625,dayton.csv
2024-02-09,2023-2024,VCU,0.404,0.12714558169103624,0.0625,0.19148936170212766,0.425,0.1239925604463732,0.12903225806451613,0.07547169811320754,dayton.csv
2024-02-13,2023-2024,Duquesne,0.536,0.057870370370370364,0.2413793103448276,0.2909090909090909,0.558,0.17101990049751245,0.15384615384615385,0.019230769230769232,dayton.csv
2024-02-17,2023-2024,Fordham,0.649,0.09375,0.2,0.3617021276595745,0.491,0.13404825737265416,0.28125,0.22413793103448276,dayton.csv
2024-02-21,2023-2024,George Mason,0.509,0.08802816901408451,0.3103448275862069,0.17857142857142858,0.534,0.16233766233766236,0.4090909090909091,0.5454545454545454,dayton.csv
2024-02-27,2023-2024,Davidson,0.648,0.17985611510791366,0.16666666666666666,0.18518518518518517,0.448,0.0971682398667407,0.14705882352941177,0.2413793103448276,dayton.csv
2024-03-01,2023-2024,Loyola Chicago,0.598,0.26737967914438504,0.09090909090909091,0.3695652173913043,0.534,0.14037774374680959,0.13793103448275862,0.23728813559322035,dayton.csv
2024-03-05,2023-2024,Saint Louis,0.692,0.13388510223953262,0.48,0.15384615384615385,0.557,0.08103727714748783,0.10714285714285714,0.2459016393442623,dayton.csv
2024-03-08,2023-2024,VCU,0.643,0.1728395061728395,0.2,0.3392857142857143,0.577,0.12996219281663515,0.23076923076923078,0.056338028169014086,dayton.csv
2024-03-14,2023-2024,Duquesne,0.39,0.10294117647058823,0.18421052631578946,0.36,0.482,0.14921323928377644,0.2962962962962963,0.17543859649122806,dayton.csv
2024-03-21,2023-2024,Nevada,0.543,0.18575851393188855,0.13043478260869565,0.2826086956521739,0.491,0.16519823788546256,0.21875,0.05172413793103448,dayton.csv
2024-03-23,2023-2024,Arizona,0.466,0.17587939698492464,0.13333333333333333,0.22033898305084745,0.604,0.18469656992084432,0.20833333333333334,0.2641509433962264,dayton.csv
2024-11-04,2024-2025,Saint Francis (PA),0.515,0.08139534883720931,0.38461538461538464,0.25,0.431,0.16034206306787813,0.12121212121212122,0.1206896551724138,dayton.csv
2024-11-09,2024-2025,Northwestern,0.609,0.19718309859154928,0.12,0.32608695652173914,0.491,0.19551616266944735,0.2903225806451613,0.19642857142857142,dayton.csv
2024-11-13,2024-2025,Ball State,0.528,0.10845986984815617,0.22580645161290322,0.39622641509433965,0.462,0.18286311389759666,0.15625,0.40384615384615385,dayton.csv
2024-11-16,2024-2025,,0.593,0.1567398119122257,0.3333333333333333,0.2222222222222222,0.406,0.1304801670146138,0.25,0.046875,dayton.csv
2024-11-20,2024-2025,New Mexico State,0.552,0.09599561162918266,0.3870967741935484,0.1724137931034483,0.409,0.1156737998843262,0.2777777777777778,0.14545454545454545,dayton.csv
2024-11-25,2024-2025,North Carolina,0.527,0.10044642857142858,0.2222222222222222,0.16216216216216217,0.602,0.17865650309671272,0.27586206896551724,0.5,dayton.csv
2024-11-26,2024-2025,Iowa State,0.65,0.1518498067366096,0.2857142857142857,0.38,0.552,0.0781657113079729,0.20833333333333334,0.43103448275862066,dayton.csv
2024-11-28,2024-2025,Connecticut,0.58,0.13661202185792348,0.2916666666666667,0.54,0.484,0.06959910913140312,0.2,0.11290322580645161,dayton.csv
2024-12-03,2024-2025,Western Michigan,0.615,0.1349730053989202,0.4090909090909091,0.375,0.583,0.16157461809635723,0.375,0.1111111111111111,dayton.csv
2024-12-07,2024-2025,Lehigh,0.714,0.06337135614702155,0.041666666666666664,0.32653061224489793,0.452,0.0564652738565782,0.1794871794871795,0.0967741935483871,dayton.csv
2024-12-14,2024-2025,Marquette,0.508,0.09328358208955223,0.4411764705882353,0.14754098360655737,0.491,0.1766304347826087,0.2903225806451613,0.18518518518518517,dayton.csv
2024-12-17,2024-2025,UNLV,0.52,0.12113870381586918,0.18518518518518517,0.2549019607843137,0.491,0.09085402786190189,0.25806451612903225,0.24528301886792453,dayton.csv
2024-12-20,2024-2025,Cincinnati,0.441,0.22788203753351208,0.27586206896551724,0.27450980392156865,0.431,0.12946659761781462,0.40625,0.27586206896551724,dayton.csv
2024-12-31,2024-2025,La Salle,0.531,0.1290473955889254,0.21212121212121213,0.23076923076923078,0.467,0.18744142455482662,0.19444444444444445,0.21311475409836064,dayton.csv
2025-01-04,2024-2025,George Washington,0.383,0.13784461152882205,0.30303030303030304,0.26666666666666666,0.582,0.1288659793814433,0.24242424242424243,0.18032786885245902,dayton.csv
2025-01-08,2024-2025,Massachusetts,0.44,0.13034410844629823,0.1111111111111111,0.56,0.475,0.13784461152882205,0.41379310344827586,0.31666666666666665,dayton.csv
2025-01-15,2024-2025,George Mason,0.52,0.16457211250748055,0.3,0.11764705882352941,0.635,0.19023462270133165,0.3684210526315789,0.125,dayton.csv
2025-01-18,2024-2025,Loyola Chicago,0.544,0.1483679525222552,0.2413793103448276,0.3684210526315789,0.621,0.2284752284752285,0.26666666666666666,0.15517241379310345,dayton.csv
2025-01-21,2024-2025,Duquesne,0.7,0.2134471718249733,0.375,0.09090909090909091,0.531,0.20729684908789386,0.25,0.20408163265306123,dayton.csv
2025-01-24,2024-2025,Saint Joseph's,0.564,0.10011441647597254,0.1111111111111111,0.2727272727272727,0.492,0.1173096976016684,0.2647058823529412,0.1774193548387097,dayton.csv
2025-01-28,2024-2025,St. Bonaventure,0.481,0.08322237017310254,0.15151515151515152,0.057692307692307696,0.623,0.09334163036714374,0.25,0.16981132075471697,dayton.csv
2025-01-31,2024-2025,Saint Louis,0.509,0.144660704892162,0.30303030303030304,0.20689655172413793,0.571,0.26084568918176826,0.2,0.14285714285714285,dayton.csv
2025-02-04,2024-2025,Davidson,0.429,0.11911064055055584,0.3142857142857143,0.375,0.482,0.13073794305636258,0.20689655172413793,0.18181818181818182,dayton.csv
2025-02-07,2024-2025,VCU,0.441,0.21518987341772153,0.3548387096774194,0.45098039215686275,0.406,0.1532399299474606,0.5121951219512195,0.2463768115942029,dayton.csv
2025-02-12,2024-2025,Fordham,0.639,0.08147745790331341,0.38461538461538464,0.4444444444444444,0.575,0.18469656992084432,0.4,0.2830188679245283,dayton.csv
2025-02-15,2024-2025,Duquesne,0.541,0.13601741022850924,0.3333333333333333,0.4897959183673469,0.574,0.18022657054582902,0.3448275862068966,0.25925925925925924,dayton.csv
2025-02-21,2024-2025,Loyola Chicago,0.435,0.09985022466300549,0.2903225806451613,0.2903225806451613,0.546,0.1201923076923077,0.14814814814814814,0.3148148148148148,dayton.csv
2025-02-26,2024-2025,Rhode Island,0.582,0.18721917124313528,0.2413793103448276,0.38181818181818183,0.509,0.2088167053364269,0.36363636363636365,0.38181818181818183,dayton.csv
2025-03-01,2024-2025,Richmond,0.425,0.15815634884771804,0.25,0.38333333333333336,0.414,0.10178117048346057,0.08333333333333333,0.171875,dayton.csv
2025-03-04,2024-2025,Saint Louis,0.525,0.12960082944530846,0.38235294117647056,0.18032786885245902,0.516,0.12444690265486727,0.09090909090909091,0.04838709677419355,dayton.csv
2025-03-07,2024-2025,VCU,0.542,0.10660980810234541,0.3548387096774194,0.23333333333333334,0.418,0.08574228319451249,0.5142857142857142,0.4098360655737705,dayton.csv
2025-03-14,2024-2025,Saint Joseph's,0.43,0.10608203677510608,0.175,0.09859154929577464,0.421,0.09601536245799329,0.21428571428571427,0.31746031746031744,dayton.csv
2025-03-19,2024-2025,Florida Atlantic,0.652,0.13368983957219252,0.2,0.23214285714285715,0.591,0.168306576903159,0.25,0.2545454545454545,dayton.csv
2025-03-22,2024-2025,Chattanooga,0.525,0.10934937124111536,0.22580645161290322,0.1694915254237288,0.673,0.1044776119402985,0.2,0.42857142857142855,dayton.csv
2023-11-06,2023-2024,Toledo,0.596,0.30913978494623656,0.125,0.0851063829787234,0.607,0.1111111111111111,0.2903225806451613,0.32786885245901637,detroit-mercy.csv
2023-11-10,2023-2024,Cincinnati,0.455,0.18069179143004646,0.1111111111111111,0.17857142857142858,0.606,0.1434878587196468,0.4473684210526316,0.09859154929577464,detroit-mercy.csv
2023-11-14,2023-2024,Ole Miss,0.538,0.1551043429216018,0.32,0.25,0.524,0.11013215859030837,0.30303030303030304,0.08064516129032258,detroit-mercy.csv
2023-11-18,2023-2024,Ohio,0.349,0.17199017199017197,0.24324324324324326,0.12698412698412698,0.476,0.11645962732919254,0.2702702702702703,0.1746031746031746,detroit-mercy.csv
2023-11-21,2023-2024,Eastern Michigan,0.6,0.12468827930174564,0.23809523809523808,0.24,0.716,0.2058264724509183,0.23529411764705882,0.29545454545454547,detroit-mercy.csv
2023-11-25,2023-2024,SIU Edwardsville,0.5,0.12417218543046357,0.39285714285714285,0.19642857142857142,0.635,0.10391923990498812,0.2608695652173913,0.28846153846153844,detroit-mercy.csv
2023-11-29,2023-2024,Oakland,0.4,0.22380200105318587,0.2647058823529412,0.10909090909090909,0.474,0.18041237113402064,0.3,0.19298245614035087,detroit-mercy.csv
2023-12-02,2023-2024,Cleveland State,0.5,0.1826869027543564,0.2571428571428571,0.11538461538461539,0.395,0.08965163934426229,0.34210526315789475,0.42105263157894735,detroit-mercy.csv
2023-12-06,2023-2024,Ball State,0.402,0.09871668311944717,0.25,0.18181818181818182,0.5,0.27006172839506176,0.34615384615384615,0.5454545454545454,detroit-mercy.csv
2023-12-10,2023-2024,Northwestern,0.395,0.1649746192893401,0.2777777777777778,0.24561403508771928,0.639,0.079155672823219,0.2857142857142857,0.21311475409836064,detroit-mercy.csv
2023-12-18,2023-2024,Loyola Marymount,0.325,0.13634110064452157,0.23255813953488372,0.2833333333333333,0.56,0.20070245860511793,0.4642857142857143,0.1896551724137931,detroit-mercy.csv
2023-12-21,2023-2024,Central Michigan,0.358,0.14381591562799617,0.28205128205128205,0.3333333333333333,0.552,0.1884422110552764,0.2903225806451613,0.1896551724137931,detroit-mercy.csv
2023-12-23,2023-2024,NC State,0.475,0.19821605550049554,0.2727272727272727,0.1694915254237288,0.57,0.08820564516129033,0.21621621621621623,0.15625,detroit-mercy.csv
2023-12-29,2023-2024,IUPUI,0.415,0.1779846659364732,0.25,0.20754716981132076,0.473,0.09809417040358745,0.2692307692307692,0.25,detroit-mercy.csv
2023-12-31,2023-2024,Purdue Fort Wayne,0.391,0.24384579656293542,0.3055555555555556,0.23636363636363636,0.543,0.08034894398530762,0.2894736842105263,0.21428571428571427,detroit-mercy.csv
2024-01-04,2023-2024,Green Bay,0.382,0.10542168674698794,0.15625,0.16363636363636364,0.582,0.19305019305019303,0.4074074074074074,0.09090909090909091,detroit-mercy.csv
2024-01-06,2023-2024,Milwaukee,0.375,0.14915098669114274,0.3111111111111111,0.14705882352941177,0.492,0.1971090670170828,0.5294117647058824,0.39344262295081966,detroit-mercy.csv
2024-01-13,2023-2024,Northern Kentucky,0.531,0.15616127200454288,0.2,0.5208333333333334,0.56,0.14059304703476483,0.4230769230769231,0.27586206896551724,detroit-mercy.csv
2024-01-17,2023-2024,Robert Morris,0.506,0.08237232289950576,0.24324324324324326,0.24050632911392406,0.5,0.19305019305019305,0.5,0.5454545454545454,detroit-mercy.csv
2024-01-20,2023-2024,Youngstown State,0.442,0.17465069860279442,0.2727272727272727,0.18333333333333332,0.75,0.16331658291457288,0.4117647058823529,0.25,detroit-mercy.csv
2024-01-25,2023-2024,Milwaukee,0.457,0.13082778306374881,0.275,0.1,0.623,0.19455252918287938,0.37037037037037035,0.2807017543859649,detroit-mercy.csv
2024-01-27,2023-2024,Green Bay,0.429,0.1530328324986088,0.07407407407407407,0.4489795918367347,0.55,0.13054830287206268,0.27586206896551724,0.2,detroit-mercy.csv
2024-02-01,2023-2024,Cleveland State,0.51,0.2107481559536354,0.2857142857142857,0.23076923076923078,0.532,0.11712649661634565,0.35714285714285715,0.15873015873015872,detroit-mercy.csv
2024-02-03,2023-2024,Robert Morris,0.509,0.059880239520958084,0.14814814814814814,0.2222222222222222,0.492,0.12512512512512514,0.5757575757575758,0.22580645161290322,detroit-mercy.csv
2024-02-08,2023-2024,Wright State,0.712,0.14484356894553885,0.14285714285714285,0.21153846153846154,0.651,0.15698587127158556,0.47368421052631576,0.4339622641509434,detroit-mercy.csv
2024-02-10,2023-2024,Northern Kentucky,0.517,0.19240636223704463,0.25,0.1016949152542373,0.5,0.15151515151515152,0.3333333333333333,0.234375,detroit-mercy.csv
2024-02-14,2023-2024,IUPUI,0.582,0.18059855521155832,0.38095238095238093,0.4897959183673469,0.54,0.23236741388737017,0.13636363636363635,0.24,detroit-mercy.csv
2024-02-17,2023-2024,Purdue Fort Wayne,0.565,0.16496700659868024,0.13043478260869565,0.3695652173913043,0.636,0.07217090069284064,0.2,0.13559322033898305,detroit-mercy.csv
2024-02-22,2023-2024,Wright State,0.543,0.15313935681470137,0.25925925925925924,0.25862068965517243,0.625,0.14534883720930233,0.37037037037037035,0.3,detroit-mercy.csv
2024-02-28,2023-2024,Youngstown State,0.383,0.11694386694386695,0.275,0.09375,0.525,0.15503875968992248,0.25,0.08196721311475409,detroit-mercy.csv
2024-03-02,2023-2024,Oakland,0.589,0.15893197711379528,0.3,0.37777777777777777,0.569,0.1308139534883721,0.32,0.3333333333333333,detroit-mercy.csv
2024-03-05,2023-2024,Milwaukee,0.588,0.1783893985728848,0.17857142857142858,0.21052631578947367,0.55,0.12690355329949238,0.25925925925925924,0.2833333333333333,detroit-mercy.csv
2024-11-04,2024-2025,,0.543,0.1031636863823934,0.5,0.2318840579710145,0.418,0.17847336628226249,0.09090909090909091,0.10909090909090909,detroit-mercy.csv
2024-11-07,2024-2025,Loyola Chicago,0.39,0.18231540565177756,0.375,0.3220338983050847,0.559,0.1649387370405278,0.35714285714285715,0.3559322033898305,detroit-mercy.csv
2024-11-10,2024-2025,Niagara,0.534,0.15337423312883436,0.3125,0.3559322033898305,0.523,0.11182902584493042,0.1388888888888889,0.171875,detroit-mercy.csv
2024-11-16,2024-2025,Toledo,0.5,0.1874062968515742,0.3125,0.15517241379310345,0.492,0.09573958831977022,0.30303030303030304,0.27692307692307694,detroit-mercy.csv
2024-11-20,2024-2025,Ball State,0.536,0.20273694880892043,0.34375,0.2,0.443,0.2077562326869806,0.2,0.45454545454545453,detroit-mercy.csv
2024-11-23,2024-2025,Wake Forest,0.375,0.17275419545903256,0.2727272727272727,0.2,0.475,0.06971556051310653,0.13513513513513514,0.14754098360655737,detroit-mercy.csv
2024-11-26,2024-2025,Tulsa,0.285,0.11352169525731584,0.26666666666666666,0.1076923076923077,0.465,0.10970927043335162,0.21875,0.17543859649122806,detroit-mercy.csv
2024-11-27,2024-2025,Rhode Island,0.47,0.09818360333824251,0.3103448275862069,0.19696969696969696,0.568,0.13729405891163254,0.2857142857142857,0.23728813559322035,detroit-mercy.csv
2024-11-30,2024-2025,Eastern Michigan,0.621,0.16173752310536044,0.23333333333333334,0.3387096774193548,0.568,0.1649387370405278,0.20689655172413793,0.3728813559322034,detroit-mercy.csv
2024-12-05,2024-2025,Purdue Fort Wayne,0.575,0.16514227642276422,0.3870967741935484,0.16666666666666666,0.542,0.10493179433368312,0.2222222222222222,0.23728813559322035,detroit-mercy.csv
2024-12-07,2024-2025,Wright State,0.455,0.08637709772951628,0.3076923076923077,0.16417910447761194,0.653,0.1961883408071749,0.22727272727272727,0.32653061224489793,detroit-mercy.csv
2024-12-14,2024-2025,Davidson,0.367,0.1660705160960654,0.24390243902439024,0.11666666666666667,0.615,0.16217564870259482,0.41379310344827586,0.18032786885245902,detroit-mercy.csv
2024-12-18,2024-2025,Northern Kentucky,0.481,0.2137894174238375,0.2413793103448276,0.14814814814814814,0.544,0.13924050632911392,0.2727272727272727,0.19298245614035087,detroit-mercy.csv
2024-12-22,2024-2025,Wisconsin,0.364,0.10438413361169102,0.175,0.07575757575757576,0.461,0.11061946902654868,0.37142857142857144,0.265625,detroit-mercy.csv
2024-12-29,2024-2025,Youngstown State,0.328,0.17167381974248927,0.3333333333333333,0.34375,0.442,0.16838796587337226,0.21621621621621623,0.3333333333333333,detroit-mercy.csv
2025-01-02,2024-2025,Robert Morris,0.485,0.11961722488038279,0.30303030303030304,0.19402985074626866,0.394,0.11210762331838564,0.37142857142857144,0.36363636363636365,detroit-mercy.csv
2025-01-04,2024-2025,Milwaukee,0.417,0.221584984358707,0.2413793103448276,0.2037037037037037,0.331,0.1540492957746479,0.46808510638297873,0.3230769230769231,detroit-mercy.csv
2025-01-09,2024-2025,IU Indy,0.469,0.19531249999999997,0.34615384615384615,0.3333333333333333,0.591,0.08421559191530317,0.425,0.25757575757575757,detroit-mercy.csv
2025-01-11,2024-2025,Purdue Fort Wayne,0.48,0.16411378555798686,0.3103448275862069,0.35294117647058826,0.661,0.12195121951219513,0.25925925925925924,0.2857142857142857,detroit-mercy.csv
2025-01-18,2024-2025,Oakland,0.438,0.160857908847185,0.36363636363636365,0.17857142857142858,0.528,0.17586580086580086,0.4666666666666667,0.16981132075471697,detroit-mercy.csv
2025-01-22,2024-2025,Cleveland State,0.423,0.1885150812064965,0.3,0.11538461538461539,0.433,0.10298661174047373,0.3333333333333333,0.21666666666666667,detroit-mercy.csv
2025-01-25,2024-2025,Wright State,0.315,0.027839643652561245,0.1794871794871795,0.13846153846153847,0.444,0.08997429305912596,0.3409090909090909,0.1935483870967742,detroit-mercy.csv
2025-01-30,2024-2025,Northern Kentucky,0.481,0.17482517482517482,0.2,0.32075471698113206,0.333,0.11199601791936287,0.24444444444444444,0.23809523809523808,detroit-mercy.csv
2025-02-01,2024-2025,Green Bay,0.474,0.08675534991324466,0.16666666666666666,0.22807017543859648,0.445,0.15432098765432098,0.19444444444444445,0.14545454545454545,detroit-mercy.csv
2025-02-05,2024-2025,Robert Morris,0.433,0.23364485981308414,0.38461538461538464,0.21153846153846154,0.602,0.17636684303350972,0.24,0.24489795918367346,detroit-mercy.csv
2025-02-08,2024-2025,Youngstown State,0.5,0.16590096988259317,0.42857142857142855,0.2631578947368421,0.603,0.10695187165775401,0.3225806451612903,0.29310344827586204,detroit-mercy.csv
2025-02-16,2024-2025,Oakland,0.514,0.1560410164957646,0.29411764705882354,0.15714285714285714,0.509,0.09537434430138293,0.22857142857142856,0.7358490566037735,detroit-mercy.csv
2025-02-19,2024-2025,IU Indy,0.454,0.12189176011701608,0.3333333333333333,0.18461538461538463,0.583,0.11160714285714285,0.22580645161290322,0.3148148148148148,detroit-mercy.csv
2025-02-21,2024-2025,Cleveland State,0.471,0.18498942917547567,0.3448275862068966,0.3076923076923077,0.482,0.1296680497925311,0.25,0.3157894736842105,detroit-mercy.csv
2025-02-27,2024-2025,Green Bay,0.492,0.12321340561853131,0.3235294117647059,0.1076923076923077,0.434,0.06652474720596062,0.2222222222222222,0.5660377358490566,detroit-mercy.csv
2025-03-01,2024-2025,Milwaukee,0.548,0.2544529262086514,0.3333333333333333,0.19230769230769232,0.587,0.0873689465801298,0.35714285714285715,0.23809523809523808,detroit-mercy.csv
2025-03-04,2024-2025,Northern Kentucky,0.509,0.17165277096615988,0.3103448275862069,0.2982456140350877,0.621,0.09823182711198429,0.37037037037037035,0.3548387096774194,detroit-mercy.csv
2023-11-06,2023-2024,Cleveland State,0.492,0.1256855575868373,0.375,0.2903225806451613,0.508,0.1422475106685633,0.35,0.1875,duquesne.csv
2023-11-10,2023-2024,College of Charleston,0.575,0.15165655622958468,0.1724137931034483,0.19402985074626866,0.457,0.18348623853211007,0.2857142857142857,0.3275862068965517,duquesne.csv
2023-11-13,2023-2024,Stony Brook,0.602,0.14844136566056407,0.45161290322580644,0.125,0.424,0.11210762331838565,0.2926829268292683,0.10606060606060606,duquesne.csv
2023-11-15,2023-2024,Princeton,0.5,0.1769188894937398,0.2962962962962963,0.2641509433962264,0.61,0.18072289156626503,0.2,0.18,duquesne.csv
2023-11-17,2023-2024,Rider,0.561,0.14241325737959606,0.22580645161290322,0.22807017543859648,0.348,0.11671335200746964,0.27906976744186046,0.18181818181818182,duquesne.csv
2023-11-22,2023-2024,Nebraska,0.508,0.07845188284518828,0.3939393939393939,0.23809523809523808,0.575,0.029137529137529136,0.23333333333333334,0.5283018867924528,duquesne.csv
2023-11-29,2023-2024,UC Irvine,0.491,0.14550264550264552,0.2702702702702703,0.15517241379310345,0.472,0.24409044193216853,0.28,0.2037037037037037,duquesne.csv
2023-12-06,2023-2024,Marshall,0.509,0.16271501627150164,0.2571428571428571,0.5555555555555556,0.4,0.12964563526361278,0.32558139534883723,0.22857142857142856,duquesne.csv
2023-12-08,2023-2024,Saint Peter's,0.451,0.12444690265486727,0.3076923076923077,0.43137254901960786,0.5,0.1879699248120301,0.17857142857142858,0.18,duquesne.csv
2023-12-18,2023-2024,Bradley,0.466,0.1171875,0.36363636363636365,0.23728813559322035,0.556,0.21253985122210414,0.48148148148148145,0.12962962962962962,duquesne.csv
2023-12-23,2023-2024,Santa Clara,0.5,0.15067805123053743,0.3333333333333333,0.35185185185185186,0.566,0.15432098765432098,0.28,0.39622641509433965,duquesne.csv
2023-12-30,2023-2024,Cleary,0.58,0.16318537859007834,0.5294117647058824,0.21739130434782608,0.412,0.26680896478121663,0.15151515151515152,0.09803921568627451,duquesne.csv
2024-01-03,2023-2024,Massachusetts,0.414,0.17140058765915767,0.3157894736842105,0.22413793103448276,0.549,0.1539250897896357,0.28,0.47058823529411764,duquesne.csv
2024-01-06,2023-2024,Loyola Chicago,0.439,0.19161406672678089,0.2702702702702703,0.13636363636363635,0.537,0.24928774928774927,0.15625,0.25925925925925924,duquesne.csv
2024-01-12,2023-2024,Dayton,0.468,0.16839378238341968,0.2727272727272727,0.06451612903225806,0.538,0.1964379256155055,0.38461538461538464,0.2830188679245283,duquesne.csv
2024-01-16,2023-2024,Richmond,0.474,0.12704686617730096,0.2,0.12280701754385964,0.53,0.15114873035066506,0.2222222222222222,0.2,duquesne.csv
2024-01-20,2023-2024,Saint Joseph's,0.491,0.14635444385311336,0.25806451612903225,0.20689655172413793,0.536,0.13631406761177753,0.25806451612903225,0.21818181818181817,duquesne.csv
